co_id,ticker_full,name,board,commodities,listing_date,status,covers_listing,first_price_date,last_price_date,trading_days,milestones_filled,consolidated,split_factor,n_splits,div_total,vol_base,mcap_30jun2026,px_base,px_d7,px_d30,px_d90,px_d180,px_d365,px_d730,px_d1095,px_d1825,px_d2555,px_d3650,px_d5475,px_latest,ret_d7,ret_d30,ret_d90,ret_d180,ret_d365,ret_d730,ret_d1095,ret_d1825,ret_d2555,ret_d3650,ret_d5475,ret_latest
V-04642,STND.V,Standard Uranium Ltd.,TSXV,Uranium,2020-05-04,ok,True,2020-05-05,2026-08-25,1583.0,8.0,True,0.2,1.0,0.0,1640.0,14304967.665,1.28,1.0,1.15,1.5,0.675,1.075,0.775,0.175,0.055,,,,0.08,-0.2188,-0.1016,0.1719,-0.4727,-0.1602,-0.3945,-0.8633,-0.957,,,,-0.9375
V-04698,STRR.V,Star Royalties Ltd.,TSXV,,2021-02-19,no price near listing,False,2026-07-07,2026-07-07,1.0,0.0,False,1.0,0.0,0.0,,37386209.715,,,,,,,,,,,,,0.49,,,,,,,,,,,,
V-01029,STE.V,Starr Peak Mining Ltd.,TSXV,Gold,,no listing date,,1996-08-08,2026-08-25,7549.0,,,,,,,24651558.32,,,,,,,,,,,,,0.37,,,,,,,,,,,,
V-01857,SPX.V,Stellar AfricaGold Inc.,TSXV,Gold,,no listing date,,2020-02-11,2026-08-25,1641.0,,,,,,,4547954.88,,,,,,,,,,,,,0.09,,,,,,,,,,,,
V-01126,SAG.V,Sterling Metals Corp.,TSXV,Silver | Copper | Lead | Zinc,2006-04-11,no price near listing,False,2007-10-25,2026-08-25,4726.0,6.0,True,0.001,3.0,0.0,,50864453.2,,,,,,,500.0,140.0,280.0,150.0,12.0,5.2,1.36,,,,,,,,,,,,
V-02358,PGE.V,Stillwater Critical Minerals Corp.,TSXV,Gold | Copper | Nickel | Platinum/PGM,2007-10-01,no price near listing,False,2007-10-15,2026-08-25,4733.0,11.0,True,0.0143,2.0,0.0,,79315551.645,,15.4,18.9,19.6,21.0,5.6,9.8,3.5,0.63,0.28,0.12,0.17,0.385,,,,,,,,,,,,
V-03991,STW.V,Stockworks Gold Inc.,TSXV,Lithium,2018-06-29,ok,True,2014-08-07,2026-08-25,3024.0,9.0,True,0.0167,2.0,0.0,9566.0,1707176.495,0.564,0.54,0.42,0.36,0.21,0.39,0.21,0.57,0.07,0.2,,,0.09,-0.0426,-0.2553,-0.3617,-0.6277,-0.3085,-0.6277,0.0106,-0.8759,-0.6454,,,-0.8404
V-00469,STRM.V,Storm Exploration Inc.,TSXV,Gold,2017-11-29,ok,True,1996-08-08,2026-08-25,7626.0,9.0,True,0.0625,2.0,0.0,6762.0,8603800.39,6.72,6.0,6.72,5.6,7.84,2.56,1.04,0.8,0.72,0.16,,,0.47,-0.1071,0.0,-0.1667,0.1667,-0.619,-0.8452,-0.881,-0.8929,-0.9762,,,-0.9301
V-01876,SMD.V,Strategic Metals Ltd.,TSXV,Gold | Silver | Lead | Zinc | Lithium | Tungsten,,no listing date,,2005-12-01,2026-08-25,5203.0,,,,,,,34982629.605,,,,,,,,,,,,,0.335,,,,,,,,,,,,
V-02057,SR.V,Strategic Resources Inc.,TSXV,Iron,2005-09-23,no price near listing,False,2007-10-25,2026-08-25,4725.0,5.0,True,0.0022,3.0,0.0,,16527838.6,,,,,,,,18.0,22.5,4.5,0.6,2.64,0.215,,,,,,,,,,,,
V-03956,SRA.V,Stria Lithium Inc.,TSXV,Lithium,2013-12-18,ok,True,2013-03-20,2026-08-24,3370.0,10.0,True,0.1,1.0,0.0,220.0,27031351.75,1.23,1.5,1.4,1.55,1.5,1.3,0.5,0.55,0.25,0.2,0.135,,0.78,0.2195,0.1382,0.2602,0.2195,0.0569,-0.5935,-0.5528,-0.7967,-0.8374,-0.8902,,-0.3659
V-01228,SKP.V,Strikepoint Gold Inc.,TSXV,Gold | Silver,,no listing date,,1996-07-31,2026-08-24,7553.0,,,,,,,7799047.75,,,,,,,,,,,,,0.17,,,,,,,,,,,,
V-01887,SDR.V,Stroud Resources Ltd.,TSXV,Gold | Silver,,no listing date,,2007-10-25,2026-08-25,4726.0,,,,,,,6044203.905,,,,,,,,,,,,,0.16,,,,,,,,,,,,
V-04464,STUV.V,Stuve Gold Corp.,TSXV,Gold | Copper,2020-10-13,ok,True,2018-07-27,2026-08-25,2027.0,8.0,True,0.1111,2.0,0.0,0.0,20130210.63,0.21,0.21,0.21,0.41,0.3,0.27,0.065,0.055,0.06,,,,0.52,0.0,0.0,0.9524,0.4286,0.2857,-0.6905,-0.7381,-0.7143,,,,1.4762
V-5081,SUM.V,Summit Royalties Ltd.,TSXV,,2025-11-10,no price near listing,False,2025-12-23,2026-08-25,168.0,2.0,False,1.0,0.0,0.0,,104395145.1,,,,1.62,1.61,,,,,,,,1.515,,,,,,,,,,,,
V-04659,PEAK.V,Sun Peak Metals Corp.,TSXV,Gold | Copper,2020-08-17,ok,True,2020-08-17,2026-08-25,1512.0,8.0,False,1.0,0.0,0.0,353657.0,71434480.26,1.0,0.95,1.19,0.65,0.5,0.31,0.13,0.19,0.15,,,,0.45,-0.05,0.19,-0.35,-0.5,-0.69,-0.87,-0.81,-0.85,,,,-0.55
V-02701,SMN.V,Sun Summit Minerals Corp.,TSXV,Gold | Copper,2007-12-18,ok,True,2007-12-18,2026-08-25,4688.0,11.0,True,0.0222,3.0,0.0,42.0,38103053.52,22.05,18.0,18.0,13.5,18.9,15.75,23.85,20.25,6.3,0.9,1.26,0.39,0.135,-0.1837,-0.1837,-0.3878,-0.1429,-0.2857,0.0816,-0.0816,-0.7143,-0.9592,-0.9429,-0.9823,-0.9939
V-01896,SUI.V,Superior Mining International Corporation,TSXV,,1990-03-14,no price near listing,False,1996-08-08,2026-08-24,7625.0,3.0,True,0.02,2.0,0.0,,3526787.16,,,,,,,,,,4879.8999,1276.3,6.5,0.03,,,,,,,,,,,,
V-00480,NILI.V,Surge Battery Metals Inc.,TSXV,Lithium,,no listing date,,1996-08-08,2026-08-25,7549.0,,,,,,,184983122.01,,,,,,,,,,,,,0.83,,,,,,,,,,,,
V-00808,SURG.V,Surge Copper Corp.,TSXV,Gold | Silver | Copper | Molybdenum,,no listing date,,2007-10-25,2026-08-25,4726.0,,,,,,,212445465.65,,,,,,,,,,,,,0.63,,,,,,,,,,,,
V-00157,SYG.V,Sylla Gold Corp.,TSXV,,,no listing date,,1999-11-25,2026-08-25,6766.0,,,,,,,4828402.44,,,,,,,,,,,,,0.045,,,,,,,,,,,,
V-00054,TWO.V,T2 Metals Corp.,TSXV,Gold | Silver | Copper | Zinc,,no listing date,,1996-08-08,2026-08-25,7549.0,,,,,,,23231858.96,,,,,,,,,,,,,0.38,,,,,,,,,,,,
V-04981,RARE.V,Tactical Resources Corp.,TSXV,Rare Earths,2023-08-31,no price near listing,False,2026-05-26,2026-08-17,58.0,0.0,False,1.0,0.0,0.0,,67702650.4,,,,,,,,,,,,,9.05,,,,,,,,,,,,
V-02950,TAJ.V,Tajiri Resources Corp.,TSXV,Gold,2011-04-26,no price near listing,False,2012-08-02,2026-08-25,3528.0,6.0,True,0.2,1.0,0.0,,52976527.6,,,,,,,0.2,0.05,0.035,0.145,0.105,0.275,0.19,,,,,,,,,,,,
V-04782,TALA.V,Talamore Mining Corp.,TSXV,Gold | Copper,2021-09-07,no price near listing,False,2026-06-12,2026-08-25,28.0,0.0,False,1.0,0.0,0.0,,1100658335.4,,,,,,,,,,,,,10.39,,,,,,,,,,,,
V-01930,TRO.V,Taranis Resources Inc.,TSXV,Copper,2003-09-18,ok,True,2003-09-18,2026-08-25,5759.0,11.0,False,1.0,0.0,0.0,10000.0,12448738.44,0.358,0.39,0.35,0.37,0.7,0.35,0.31,0.49,0.3,0.25,0.1,0.11,0.14,0.0894,-0.0223,0.0335,0.9553,-0.0223,-0.1341,0.3687,-0.162,-0.3017,-0.7207,-0.6927,-0.6089
V-04490,TDG.V,TDG Gold Corp.,TSXV,Gold | Silver,2020-12-17,ok,True,2018-09-21,2026-08-25,1989.0,8.0,True,0.5,1.0,0.0,17400.0,134359061.76,0.257,0.34,0.315,0.4,0.445,0.52,0.29,0.22,0.9,,,,0.52,0.323,0.2257,0.5564,0.7315,1.0233,0.1284,-0.144,2.5019,,,,1.0233
V-04611,TECT.V,Tectonic Metals Inc.,TSXV,Gold,2019-11-18,ok,True,2019-11-18,2026-08-25,1699.0,8.0,True,0.1,1.0,0.0,5680.0,213232747.2,2.96,2.8,2.2,2.5,2.1,1.1,1.0,1.25,0.5,,,,2.73,-0.0541,-0.2568,-0.1554,-0.2905,-0.6284,-0.6622,-0.5777,-0.8311,,,,-0.0777
V-03685,TRR.V,Terra Rossa Gold Ltd.,TSXV,Gold,2025-10-22,ok,True,2025-10-22,2026-08-25,212.0,4.0,False,1.0,0.0,0.0,207311.0,27737037.14,0.526,0.45,0.3,0.42,0.4,,,,,,,,0.35,-0.1445,-0.4297,-0.2015,-0.2395,,,,,,,,-0.3346
V-02181,TES.V,Tesoro Minerals Corp.,TSXV,Gold,,no listing date,,2008-07-24,2026-08-24,4537.0,,,,,,,4973319.12,,,,,,,,,,,,,0.1,,,,,,,,,,,,
V-01956,TUO.V,Teuton Resources Corp.,TSXV,Gold | Silver | Copper,,no listing date,,1996-08-08,2026-08-25,7549.0,,,,,,,110164261.04,,,,,,,,,,,,,1.73,,,,,,,,,,,,
V-02024,TGX.V,TGX Energy & Resources Inc.,TSXV,,,no listing date,,2002-11-26,2026-08-24,5962.0,,,,,,,9170413.0,,,,,,,,,,,,,0.6,,,,,,,,,,,,
V-04078,TAU.V,Thesis Gold & Silver Inc.,TSXV,Gold | Silver,2012-11-01,no price near listing,False,2018-01-02,2026-08-25,2171.0,2.0,False,1.0,0.0,0.0,,812820274.62,,,,,,,,,,0.36,0.385,,3.71,,,,,,,,,,,,
V-04922,TRCG.V,Thistle Resources Inc.,TSXV,Gold,2026-05-05,ok,True,2026-05-05,2026-08-25,78.0,3.0,False,1.0,0.0,0.0,17198.0,9705294.88,0.248,0.21,0.205,0.19,,,,,,,,,0.21,-0.1532,-0.1734,-0.2339,,,,,,,,,-0.1532
V-01964,THX.V,Thor Explorations Ltd.,TSXV,Gold,,no listing date,,2006-09-12,2026-08-25,5008.0,,,,,,,703234658.48,,,,,,,,,,,,,1.37,,,,,,,,,,,,
V-00331,TGOL.V,Thunder Gold Corp.,TSXV,Gold | Platinum/PGM,,no listing date,,1996-08-08,2026-08-25,7549.0,,,,,,,35357665.4,,,,,,,,,,,,,0.175,,,,,,,,,,,,
V-03647,THM.V,"Thunder Mountain Gold, Inc.",TSXV,,2010-09-24,no price near listing,False,2026-01-20,2026-08-25,151.0,0.0,False,1.0,0.0,0.0,,89083469.53,,,,,,,,,,,,,1.24,,,,,,,,,,,,
V-04965,BIRD.V,Thunderbird Minerals Corp.,TSXV,,2023-06-29,ok,True,2023-07-05,2026-08-25,789.0,7.0,False,1.0,0.0,0.0,3855.0,8945066.12,0.111,0.145,0.11,0.06,0.065,0.04,0.04,0.17,,,,,0.195,0.3063,-0.009,-0.4595,-0.4144,-0.6396,-0.6396,0.5315,,,,,0.7568
V-03975,AWE.V,Thunderstruck Resources Ltd.,TSXV,Gold | Silver | Copper | Zinc,2014-05-12,ok,True,2012-03-14,2026-08-24,3625.0,10.0,True,0.2,1.0,0.0,1520.0,7350079.36,0.4,0.4,0.25,0.65,0.5,0.3,0.1,0.475,0.3,0.375,0.06,,0.15,0.0,-0.375,0.625,0.25,-0.25,-0.75,0.1875,-0.25,-0.0625,-0.85,,-0.625
V-04755,TSLV.V,Tier One Silver Inc.,TSXV,Silver,2021-06-09,ok,True,2021-06-09,2026-08-25,1308.0,8.0,False,1.0,0.0,0.0,750956.0,28460614.16,1.558,1.53,1.28,0.88,0.89,0.405,0.3,0.155,0.09,,,,0.08,-0.018,-0.1784,-0.4352,-0.4288,-0.7401,-0.8074,-0.9005,-0.9422,,,,-0.9487
V-04688,TNGD.V,Tiernan Gold Corp.,TSXV,Gold,2025-12-19,no price near listing,False,2026-01-20,2026-08-25,151.0,3.0,False,1.0,0.0,0.0,,344261840.16,,,7.2,8.3,7.65,,,,,,,,7.94,,,,,,,,,,,,
V-04739,TIGR.V,Tiger Gold Corp.,TSXV,Gold,2025-12-19,ok,True,2025-12-19,2026-08-25,170.0,4.0,False,1.0,0.0,0.0,477134.0,67632958.72,0.598,0.68,0.92,0.56,0.74,,,,,,,,0.94,0.1371,0.5385,-0.0635,0.2375,,,,,,,,0.5719
V-01973,TK.V,Tinka Resources Limited,TSXV,Silver | Copper | Zinc,2003-02-11,no price near listing,False,2007-10-25,2026-08-25,4726.0,4.0,True,0.2,1.0,0.0,,54846746.73,,,,,,,,,1.55,1.25,5.45,3.15,0.44,,,,,,,,,,,,
V-04650,TORC.V,TinOne Resources Inc.,TSXV,Lithium | Tungsten,2022-01-05,ok,True,2022-01-05,2026-08-25,1165.0,7.0,True,0.1,1.0,0.0,28900.0,2189058.5,0.35,0.3,0.35,0.255,0.19,0.08,0.025,0.105,,,,,0.05,-0.1429,0.0,-0.2714,-0.4571,-0.7714,-0.9286,-0.7,,,,,-0.8571
V-01974,TTS.V,Tintina Mines Ltd.,TSXV,,,no listing date,,1999-09-27,2026-08-25,6809.0,,,,,,,523754878.5,,,,,,,,,,,,,2.26,,,,,,,,,,,,
V-5098,TITI.V,Titiminas Silver Inc.,TSXV,Silver,2026-04-09,ok,True,2026-04-15,2026-08-25,92.0,3.0,False,1.0,0.0,0.0,10675.0,41074850.3,1.664,1.7,1.45,0.99,,,,,,,,,0.88,0.0216,-0.1286,-0.405,,,,,,,,,-0.4712
V-01912,TNR.V,TNR Gold Corp.,TSXV,Gold | Copper | Lithium,,no listing date,,1999-10-13,2026-08-25,6747.0,,,,,,,58305536.1,,,,,,,,,,,,,0.295,,,,,,,,,,,,
V-02669,LOT.V,TomaGold Corporation,TSXV,Gold | Copper | Rare Earths | Lithium,2009-10-07,ok,True,2009-10-07,2026-08-25,4235.0,11.0,True,0.2,1.0,0.0,832.0,14053463.685,3.54,3.25,2.6,1.95,0.85,0.7,0.15,0.13,0.07,0.1,0.05,0.02,0.035,-0.0819,-0.2655,-0.4492,-0.7599,-0.8023,-0.9576,-0.9633,-0.9802,-0.9718,-0.9859,-0.9944,-0.9901
V-03788,TBLL.V,Tombill Mines Limited,TSXV,Gold,2020-12-15,ok,True,2020-12-16,2026-08-25,1427.0,8.0,False,1.0,0.0,0.0,200662.0,5270069.02,0.133,0.13,0.26,0.24,0.2,0.09,0.01,0.015,0.015,,,,0.045,-0.0226,0.9549,0.8045,0.5038,-0.3233,-0.9248,-0.8872,-0.8872,,,,-0.6617
V-04799,TGC.V,Toogood Gold Corp.,TSXV,Gold,2025-07-16,ok,True,2025-07-16,2026-08-25,279.0,5.0,False,1.0,0.0,0.0,165460.0,7635270.42,0.249,0.25,0.41,0.325,0.17,0.11,,,,,,,0.11,0.004,0.6466,0.3052,-0.3173,-0.5582,,,,,,,-0.5582
V-01824,TORQ.V,Torq Resources Inc.,TSXV,Gold | Copper,2011-09-14,ok,True,2007-10-25,2026-08-25,4725.0,10.0,False,1.0,0.0,0.0,14100.0,10224343.03,1.166,1.26,0.75,0.45,0.5,0.18,0.13,0.22,0.69,0.39,0.74,,0.045,0.0806,-0.3568,-0.6141,-0.5712,-0.8456,-0.8885,-0.8113,-0.4082,-0.6655,-0.3654,,-0.9614
V-04615,TMET.V,Torr Metals Inc.,TSXV,Gold | Copper,2021-12-07,ok,True,2019-12-17,2026-08-25,1678.0,7.0,True,0.6879,1.0,0.0,31500.0,8402495.3,0.2956,0.22,0.3,0.28,0.16,0.13,0.05,0.095,,,,,0.14,-0.2558,0.0149,-0.0528,-0.4587,-0.5602,-0.8309,-0.6786,,,,,-0.5264
V-00278,TT.V,Total Metals Corp.,TSXV,Gold | Silver | Copper | Zinc,2025-08-18,ok,True,2025-08-20,2026-08-25,255.0,5.0,False,1.0,0.0,0.0,232765.0,14532362.67,0.578,0.53,0.66,1.05,0.485,0.195,,,,,,,0.205,-0.083,0.1419,0.8166,-0.1609,-0.6626,,,,,,,-0.6453
V-04953,TOTC.V,Totec Resources Ltd.,TSXV,Rare Earths | Lithium,2026-01-22,ok,True,2023-03-14,2026-08-24,866.0,4.0,False,1.0,0.0,0.0,12435.0,21255038.75,0.5,0.5,0.64,0.55,0.6,,,,,,,,0.6,0.0,0.28,0.1,0.2,,,,,,,,0.2
V-01991,TWR.V,Tower Resources Ltd.,TSXV,Gold | Silver | Copper,,no listing date,,2007-12-20,2026-08-25,4686.0,,,,,,,27724976.16,,,,,,,,,,,,,0.13,,,,,,,,,,,,
V-00027,TBK.V,Trailbreaker Resources Ltd.,TSXV,Gold,,no listing date,,1996-08-08,2026-08-24,7548.0,,,,,,,19202340.24,,,,,,,,,,,,,0.35,,,,,,,,,,,,
V-03741,TCO.V,Transatlantic Mining Corp.,TSXV,Gold | Copper,2011-03-25,no price near listing,False,2011-05-25,2026-08-24,3827.0,9.0,True,0.1,1.0,0.0,,5198394.96,,,,0.85,0.75,0.55,1.6,1.25,1.25,0.06,0.055,0.07,0.05,,,,,,,,,,,,
V-03850,XTM.V,Transition Metals Corp.,TSXV,Gold | Copper | Nickel | Platinum/PGM | Zinc,2011-08-26,no price near listing,False,2012-08-13,2026-08-25,3522.0,7.0,True,0.5,1.0,0.1,,5248009.56,,,,,,0.2436,0.1072,0.1656,0.0974,0.0512,0.17,0.07,0.07,,,,,,,,,,,,
V-02004,TRS.V,Tres-Or Resources Ltd.,TSXV,Diamond,,no listing date,,1996-08-08,2026-08-24,7548.0,,,,,,,1387862.465,,,,,,,,,,,,,0.06,,,,,,,,,,,,
V-00704,TRBC.V,Tribeca Resources Corporation,TSXV,Copper,2022-11-02,ok,True,1996-08-08,2026-08-25,7549.0,7.0,True,0.2,1.0,0.0,3200.0,26308200.33,0.252,0.3,0.3,0.42,0.27,0.25,0.32,0.21,,,,,0.25,0.1905,0.1905,0.6667,0.0714,-0.0079,0.2698,-0.1667,,,,,-0.0079
V-00266,ROCK.V,Trident Resources Corp.,TSXV,Gold,2007-06-15,no price near listing,False,2026-01-20,2026-08-25,151.0,0.0,False,1.0,0.0,0.0,,159437090.73,,,,,,,,,,,,,4.08,,,,,,,,,,,,
V-04351,TG.V,Trifecta Gold Ltd.,TSXV,Gold,2017-06-15,ok,True,2017-06-15,2026-08-25,2307.0,9.0,True,0.25,1.0,0.0,41060.0,9063326.99,1.112,1.04,0.8,0.8,0.44,0.36,0.16,0.14,0.24,0.15,,,0.18,-0.0647,-0.2806,-0.2806,-0.6043,-0.6763,-0.8561,-0.8741,-0.7842,-0.8651,,,-0.8381
V-04134,TOM.V,Trinity One Metals Ltd.,TSXV,Copper | Nickel,2017-04-25,ok,True,2013-07-03,2026-08-25,3299.0,9.0,True,0.025,1.0,0.0,6279.0,10757580.64,15.76,20.0,14.6,9.8,8.0,6.2,2.8,1.0,2.4,0.2,,,0.16,0.269,-0.0736,-0.3782,-0.4924,-0.6066,-0.8223,-0.9365,-0.8477,-0.9873,,,-0.9898
V-03149,TSG.V,Tristar Gold Inc.,TSXV,Gold,2010-07-21,ok,True,2001-11-28,2026-08-25,6213.0,11.0,False,1.0,0.0,0.0,5720.0,54586853.44,0.662,0.25,0.24,0.26,0.51,0.72,0.34,0.34,0.19,0.35,0.36,0.18,0.21,-0.6224,-0.6375,-0.6073,-0.2296,0.0876,-0.4864,-0.4864,-0.713,-0.4713,-0.4562,-0.7281,-0.6828
V-02367,TIG.V,Triumph Gold Corp.,TSXV,Gold,2006-09-07,ok,True,2006-09-07,2026-08-25,5011.0,11.0,True,0.01,2.0,0.0,469.0,37918432.44,62.0,58.0,69.0,70.0,71.0,71.0,46.0,47.0,32.0,4.0,2.6,1.5,0.73,-0.0645,0.1129,0.129,0.1452,0.1452,-0.2581,-0.2419,-0.4839,-0.9355,-0.9581,-0.9758,-0.9882
V-04463,TR.V,Troubadour Resources Inc.,TSXV,Gold | Copper,2018-06-11,no price near listing,False,2018-06-29,2026-08-25,2046.0,8.0,True,0.04,2.0,0.0,,1015994.265,,,3.875,3.5,4.25,2.125,0.75,4.75,0.45,0.3,,,0.125,,,,,,,,,,,,
V-02019,TRU.V,TRU Precious Metals Corp.,TSXV,Gold,2018-04-11,ok,True,1999-10-07,2026-08-25,6801.0,9.0,False,1.0,0.0,0.0,1698.0,6576872.72,0.164,0.16,0.16,0.185,0.165,0.145,0.065,0.29,0.055,0.02,,,0.035,-0.0244,-0.0244,0.128,0.0061,-0.1159,-0.6037,0.7683,-0.6646,-0.878,,,-0.7866
V-02026,TSD.V,Tsodilo Resources Limited,TSXV,Diamond | Iron,,no listing date,,2007-10-25,2026-08-24,4725.0,,,,,,,8668265.19,,,,,,,,,,,,,0.11,,,,,,,,,,,,
V-03156,TUD.V,Tudor Gold Corp.,TSXV,Gold,2016-05-10,no price near listing,False,2016-06-14,2026-08-25,2559.0,9.0,False,1.0,0.0,0.0,,328358206.4,,,1.26,1.75,0.62,0.55,0.42,0.28,2.97,1.66,1.08,,1.01,,,,,,,,,,,,
V-01041,TUK.V,Tuktu Resources Ltd.,TSXV,Oil and Gas | Diamond,,no listing date,,1996-08-21,2026-08-24,7538.0,,,,,,,3983453.22,,,,,,,,,,,,,0.02,,,,,,,,,,,,
V-04310,TVI.V,TVI Pacific Inc.,TSXV,Gold | Silver | Copper,2016-08-02,ok,True,1996-05-08,2026-08-25,7612.0,10.0,False,1.0,0.0,0.0,63140.0,43715222.34,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.05,0.03,0.05,,0.04,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,1.5,0.5,1.5,,1.0
V-5109,MILE.V,Twenty Mile Metals Inc.,TSXV,Gold | Silver,2026-06-24,ok,True,2026-06-24,2026-08-25,43.0,2.0,False,1.0,0.0,0.0,26965.0,1326000.0,0.107,0.115,0.18,,,,,,,,,,0.13,0.0748,0.6822,,,,,,,,,,0.215
V-5061,UTWO.V,U92 Energy Corp.,TSXV,Uranium,2026-02-09,ok,True,2026-02-10,2026-08-25,136.0,4.0,False,1.0,0.0,0.0,44817.0,20614430.77,0.297,0.28,0.38,0.43,0.39,,,,,,,,0.385,-0.0572,0.2795,0.4478,0.3131,,,,,,,,0.2963
V-02264,UCU.V,Ucore Rare Metals Inc.,TSXV,Rare Earths,2006-10-10,no price near listing,False,2007-10-25,2026-08-25,4726.0,6.0,True,0.1,1.0,0.0,,569331912.66,,,,,,,0.6,8.1,5.1,2.5,3.2,0.81,3.0,,,,,,,,,,,,
V-02272,ULT.V,Ultra Lithium Inc.,TSXV,Gold | Copper | Lithium,2006-03-21,no price near listing,False,2007-10-25,2026-08-24,4725.0,6.0,True,0.1,1.0,0.01,,2521430.265,,,,,,,0.72,0.81,0.72,0.45,0.14,0.15,0.02,,,,,,,,,,,,
V-02042,UGD.V,Unigold Inc.,TSXV,Gold | Copper,2003-02-11,ok,True,2001-05-08,2026-08-25,6353.0,11.0,True,0.05,2.0,0.0,19950.0,72950320.655,7.46,7.1,5.9,3.1,3.0,4.5,2.2,5.3,5.1,2.8,3.4,0.2,0.2,-0.0483,-0.2091,-0.5845,-0.5979,-0.3968,-0.7051,-0.2895,-0.3164,-0.6247,-0.5442,-0.9732,-0.9732
V-02379,URZ.V,URZ3 Energy Corp.,TSXV,Uranium,2007-03-05,ok,True,2007-03-15,2026-08-25,4880.0,11.0,True,0.004,2.0,0.0,329.0,9942281.05,152.5,150.0,160.0,292.5,250.0,195.0,17.5,25.0,30.0,27.5,8.25,1.5,0.205,-0.0164,0.0492,0.918,0.6393,0.2787,-0.8852,-0.8361,-0.8033,-0.8197,-0.9459,-0.9902,-0.9987
V-02673,USCU.V,US Copper Corp.,TSXV,Copper,2009-02-24,no price near listing,False,2012-08-13,2026-08-25,3522.0,4.0,True,0.1,1.0,0.4,,23493944.1,,,,,,,,,0.1,0.05,0.13,0.03,0.135,,,,,,,,,,,,
V-04509,USHA.V,Usha Resources Ltd.,TSXV,Lithium,2019-12-11,ok,True,2018-10-16,2026-08-24,1972.0,8.0,False,1.0,0.0,0.0,5000.0,4599079.3,0.11,0.15,0.12,0.15,0.18,0.24,0.325,0.265,0.055,,,,0.05,0.3636,0.0909,0.3636,0.6364,1.1818,1.9545,1.4091,-0.5,,,,-0.5455
V-04984,VTEN.V,V Ten Metals Corp.,TSXV,Gold | Copper,2026-03-04,ok,True,2026-03-04,2026-08-24,120.0,3.0,False,1.0,0.0,0.0,20858.0,17926396.6,0.555,0.94,0.59,0.55,,,,,,,,,0.6,0.6937,0.0631,-0.009,,,,,,,,,0.0811
V-03822,VZZ.V,Val-D'Or Mining Corporation,TSXV,Gold,2011-07-15,no price near listing,False,2012-01-03,2026-08-25,3676.0,8.0,False,1.0,0.0,0.0,,16258610.7,,,,,0.35,0.2,0.09,0.125,0.165,0.12,0.125,0.175,0.24,,,,,,,,,,,,
V-03919,VMXX.V,Valhalla Metals Inc.,TSXV,Copper | Zinc,2022-09-28,ok,True,2022-09-28,2026-08-25,981.0,7.0,False,1.0,0.0,0.0,68117.0,184361399.22,0.359,0.355,0.34,0.35,0.315,0.215,0.11,0.16,,,,,0.76,-0.0111,-0.0529,-0.0251,-0.1226,-0.4011,-0.6936,-0.5543,,,,,1.117
V-04836,OZ.V,Valkea Resources Corp.,TSXV,Gold,2022-01-06,ok,True,2019-08-08,2026-08-25,1769.0,7.0,True,0.1,1.0,0.0,10325.0,24351907.79,2.39,2.6,2.35,1.85,1.0,0.65,0.35,0.32,,,,,0.38,0.0879,-0.0167,-0.2259,-0.5816,-0.728,-0.8536,-0.8661,,,,,-0.841
V-02855,VO.V,ValOre Metals Corp.,TSXV,Gold | Platinum/PGM,2008-07-07,ok,True,2008-07-07,2026-08-25,4551.0,11.0,True,0.1,1.0,0.0,3452.0,21671095.61,3.04,3.0,2.5,2.8,1.2,2.3,2.7,4.3,2.7,1.0,0.6,0.05,0.07,-0.0132,-0.1776,-0.0789,-0.6053,-0.2434,-0.1118,0.4145,-0.1118,-0.6711,-0.8026,-0.9836,-0.977
V-01423,VRB.V,VanadiumCorp Resource Inc.,TSXV,Iron,,no listing date,,1996-08-08,2026-08-25,7626.0,,,,,,,2243839.05,,,,,,,,,,,,,0.08,,,,,,,,,,,,
V-02083,VAX.V,Vantex Resources Ltd.,TSXV,,,no listing date,,2026-07-17,2026-08-24,26.0,,,,,,,601153.875,,,,,,,,,,,,,0.1,,,,,,,,,,,,
V-02826,VCV.V,Vatic Ventures Corp.,TSXV,Gold | Lithium,2011-01-27,ok,True,2008-05-15,2026-08-25,4586.0,11.0,True,0.001,4.0,0.0,124.0,1447298.79,186.5073,207.2303,160.1325,197.8107,169.5521,75.3565,80.0663,11.7744,1.7662,1.619,1.0,0.025,0.065,0.1111,-0.1414,0.0606,-0.0909,-0.596,-0.5707,-0.9369,-0.9905,-0.9913,-0.9946,-0.9999,-0.9997
V-03860,KNOX.V,Vault Strategic Mining Corp.,TSXV,Diamond,2014-04-21,no price near listing,False,2014-08-21,2026-08-25,3014.0,7.0,True,0.01,2.0,0.0,,3912061.175,,,,,22.0,20.0,10.0,9.0,6.5,2.5,0.16,,0.125,,,,,,,,,,,,
V-04079,VLC.V,Velocity Minerals Ltd.,TSXV,Gold | Copper,2012-11-06,ok,True,2002-03-14,2026-08-24,6165.0,10.0,True,0.025,2.0,0.0,0.0,37838578.545,1.0,1.0,1.2,1.2,0.6,0.1,0.15,0.1,0.3,0.45,0.18,,0.22,0.0,0.2,0.2,-0.4,-0.9,-0.85,-0.9,-0.7,-0.55,-0.82,,-0.78
