co_id,ticker_full,ticker,name,name_normalised,board,isin,cusip,sedar_issuer_no,former_names,commodities,commodity_count,is_polymetallic,company_type,is_royalty_streamer,no_disclosed_commodity,property_regions,property_jurisdictions,property_region_count,jurisdiction_count,hq_matches_property,no_disclosed_property,shell_like,stage,incorporation_jurisdiction,mcap,shares,px,size_band,value_ytd,vol_ytd,trades_ytd,months,turnover,turnover_pctile,turnover_pctile_in_band,attention_ratio,avg_trade,dormant,hq_location,hq_region,listing_type,listing_date_iso,days_listed,lyear,yrs,exchange,sector,listing_date,interlisted_2,tsxv_grad,po_id,interlisted,otc_tier,cpc_flag,index_member,annual_list,comm_oil_and_gas,comm_gold,comm_silver,comm_copper,comm_nickel,comm_diamond,comm_molybdenum,comm_platinum_pgm,comm_iron,comm_lead,comm_zinc,comm_rare_earths,comm_potash,comm_lithium,comm_uranium,comm_coal,comm_tungsten,comm_base_precious_metals,comm_royalty_streaming,comm_other_properties,prop_africa,prop_asia,prop_aus_nz_png,prop_canada,prop_latin_america,prop_other,prop_uk_europe,prop_usa,enrich_source,data_asof,properties_asof
V-02991,LEAP.V,LEAP,Quantum Critical Metals Corp.,quantum critical metals,TSXV,,,,,Gold | Lithium,2,True,Operator,False,False,CANADA,BC | QC,1,2,True,False,False,,,5395404.375,119897875,0.045,5-25M,3262669.0,41697588.0,3592.0,6.0,0.6047125985807135,92.63456090651559,95.30201342281879,1.5366706616152819,908.3154231625836,False,BC,Canada,IPO,2009-07-02,6207.0,2009.0,17.0,TSXV,Mining,20090702.0,,,1117467.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01620,QZM.V,QZM,Quartz Mountain Resources Ltd.,quartz mountain resources,TSXV,,,,,Gold | Silver | Copper,3,True,Operator,False,False,CANADA,BC,1,1,True,False,False,,,41010135.65,74563883,0.5499999999999999,25-100M,4504334.5,5856467.0,2272.0,6.0,0.1098346647385449,38.0547686496695,41.30434782608695,0.2791073103623205,1982.541593309859,False,BC,Canada,Other,2005-02-17,7803.0,2005.0,21.0,TSXV,Mining,20050217.0,,,1063785.0,,,,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-04915,QURI.V,QURI,Quri-Mayu Developments Ltd.,quri mayu developments,TSXV,,,,,Copper,1,False,Operator,False,False,CANADA,BC,1,1,True,False,False,,,2535061.95,84502065,0.03,<5M,1065360.0,20065154.0,619.0,6.0,0.4202500850127153,83.75826251180358,89.5,1.0679221463155477,1721.0985460420031,False,BC,Canada,IPO,2022-08-15,1415.0,2022.0,4.0,TSXV,Mining,20220815.0,,,1186185.0,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-03922,RAK.V,RAK,Rackla Metals Inc.,rackla metals,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,NT | YT,1,2,True,False,False,,,26455242.315,182449947,0.145,25-100M,5108799.0,37678520.0,4051.0,6.0,0.1931110265092274,58.26251180358829,64.34782608695652,0.4907257589268377,1261.1204640829426,False,BC,Canada,Other,2011-12-09,5317.0,2011.0,15.0,TSXV,Mining,20111209.0,,,1152440.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01644,RDS.V,RDS,Radisson Mining Resources Inc.,radisson mining resources,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,QC,1,1,True,False,False,,,334967579.34,452658891,0.74,100-500M,83818842.5,96551503.0,40237.0,6.0,0.2502297167539367,67.98866855524079,55.19125683060109,0.6358734137548366,2083.128525983548,False,QC,Canada,,,,,,TSXV,Mining,,,,1074424.0,,OTCQB,,Y,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01645,RDU.V,RDU,Radius Gold Inc.,radius gold,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,LATIN AMERICA,Guatemala | Mexico | Peru,1,3,False,False,False,,,15041552.63,115704251,0.13,5-25M,1809297.5,12355860.0,1711.0,6.0,0.1202866183103598,41.26534466477809,45.63758389261745,0.30566738278030786,1057.4503214494448,False,BC,Canada,,,,,,TSXV,Mining,,,,1003178.0,,,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-00609,RMO.V,RMO,Rainy Mountain Royalty Corp.,rainy mountain royalty,TSXV,,,,,,0,False,Operator,False,True,,,0,0,False,True,True,,,2362516.02,26250178,0.09,<5M,31652.0,290535.0,71.0,6.0,0.0133975811093124,3.1161473087818696,7.000000000000001,0.0340453793680034,445.8028169014085,False,BC,Canada,,,,,,TSXV,Mining,,,,29318.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-04710,RAMP.V,RAMP,Ramp Metals Inc.,ramp metals,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,SK,1,1,True,False,False,,,12363112.35,45789305,0.27,5-25M,3140233.5,9227543.0,2432.0,6.0,0.2540002396726581,68.83852691218131,78.52348993288591,0.6454549107531565,1291.2144325657894,False,BC,Canada,QT,2024-03-22,830.0,2024.0,2.0,TSXV,Mining,20240322.0,,,1184465.0,,,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-00429,RNCH.V,RNCH,Ranchero Gold Corp.,ranchero gold,TSXV,,,,,Gold,1,False,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,2825159.52,70628988,0.04,<5M,22981.5,506453.0,91.0,6.0,0.0081345849100938,1.8885741265344664,5.0,0.020671270955984825,252.5439560439561,True,BC,Canada,RTO,2021-10-20,1714.0,2021.0,5.0,TSXV,Mining,20211020.0,,,1139185.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-03152,RTH.V,RTH,Rathdowney Resources Ltd.,rathdowney resources,TSXV,,,,,Zinc,1,False,Operator,False,False,UK/EUROPE,Poland,1,1,False,False,False,,,6912823.5,230427450,0.03,5-25M,117253.0,4302178.0,202.0,6.0,0.0169616655191616,3.9660056657223794,3.3557046979865772,0.04310228336006503,580.460396039604,False,BC,Canada,QT,2011-03-17,5584.0,2011.0,15.0,TSXV,Mining,20110317.0,,,1119112.0,,,Y,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,2026-06-30,2026-07-31
V-03938,REC.V,REC,Record Resources Inc.,record resources,TSXV,,,,,,0,False,Operator,False,True,CANADA,ON,1,1,True,False,False,,,10702756.26,152896518,0.0699999999999999,5-25M,1573339.5,22824867.0,1078.0,6.0,0.1470032075644036,47.21435316336166,53.691275167785236,0.373558475146288,1459.4986085343228,False,AB,Canada,QT,2014-01-29,4535.0,2014.0,12.0,TSXV,Mining,20140129.0,,,1151186.0,,,Y,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-04496,REE.V,REE,ReeXploration Inc.,reexploration,TSXV,,,,,Rare Earths,1,False,Operator,False,False,AFRICA,Namibia,1,1,False,False,False,,,5409164.28,135229107,0.04,5-25M,997571.0,10122981.0,969.0,6.0,0.1844223891828258,56.09065155807366,63.758389261744966,0.46864655287055,1029.4850361197111,False,NS,Canada,QT,2021-10-21,1713.0,2021.0,5.0,TSXV,Mining,20211021.0,,,1181795.0,,,Y,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-04876,RSMX.V,RSMX,Regency Silver Corp.,regency silver,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,13112479.405,138026099,0.095,5-25M,20279337.5,96458713.0,13120.0,6.0,1.54656772938512,99.81114258734655,99.66442953020133,3.9300739913886003,1545.681211890244,False,BC,Canada,IPO,2022-04-26,1526.0,2022.0,4.0,TSXV,Mining,20220426.0,,,1184305.0,,OTCQB,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-03699,REG.V,REG,Regulus Resources Inc.,regulus resources,TSXV,,,,,Gold | Copper,2,True,Operator,False,False,LATIN AMERICA,Peru,1,1,False,False,False,,,519754925.52,125544668,4.14,500M-2B,28070683.5,6602504.0,15613.0,6.0,0.054007537248283,17.94145420207743,15.18987341772152,0.13724172142322894,1797.9045346826365,False,AB,Canada,Other,2010-12-20,5671.0,2010.0,16.0,TSXV,Mining,20101220.0,,,1142685.0,Lima (BVL),OTCQX,,Y,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04979,RGC.V,RGC,Relevant Gold Corp.,relevant gold,TSXV,,,,,Gold,1,False,Operator,False,False,USA,WY,1,1,False,False,False,,,51481537.45,147090107,0.35,25-100M,2324421.5,5031883.0,1905.0,6.0,0.045150584367406,14.069877242681775,11.304347826086957,0.11473479883670364,1220.1687664041997,False,BC,Canada,Other,2023-08-09,1056.0,2023.0,3.0,TSXV,Mining,20230809.0,,,1187250.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-02850,RAGE.V,RAGE,Renegade Gold Inc.,renegade gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,ON,1,1,True,False,False,,,15130903.68,42030288,0.36,5-25M,2666799.0,5529517.0,2069.0,6.0,0.1762484948949196,53.25779036827195,61.07382550335571,0.4478753905483981,1288.9313678105366,False,ON,Canada,IPO,2008-07-15,6559.0,2008.0,18.0,TSXV,Mining,20080715.0,,,1117880.0,,OTCQX,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02216,RSM.V,RSM,Resouro Strategic Metals Inc.,resouro strategic metals,TSXV,,,,,Rare Earths,1,False,Operator,False,False,LATIN AMERICA,Brazil,1,1,False,False,False,,,31320000.0,108000000,0.29,25-100M,5393075.5,17992996.0,2218.0,6.0,0.1721927043422733,52.50236071765817,55.65217391304348,0.4375689832293911,2431.5038322813343,False,ON,Canada,RTO from NEX,2022-05-18,1504.0,2022.0,4.0,TSXV,Mining,20220518.0,,,30787.0,ASX,OTCQB,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-03026,REVX.V,REVX,Rev Exploration Corp.,rev exploration,TSXV,,,,,Gold | Copper | Nickel | Platinum/PGM | Rare Earths,5,True,Operator,False,False,CANADA,QC,1,1,True,False,False,,,85299157.18,60069829,1.4200000000000002,25-100M,34499066.0,38644224.0,14214.0,6.0,0.4044479118029194,81.7752596789424,89.56521739130436,1.0277663168880657,2427.1187561559027,False,BC,Canada,Other,2009-10-19,6098.0,2009.0,17.0,TSXV,Mining,20091019.0,,,1024444.0,,,,,,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02996,RVG.V,RVG,Revival Gold Inc.,revival gold,TSXV,,,,,Gold,1,False,Operator,False,False,USA,ID,1,1,False,False,False,,,207558064.35,319320099,0.65,100-500M,51471269.0,62347247.0,28412.0,6.0,0.2479849152630624,67.42209631728045,53.551912568306015,0.6301690169880537,1811.6031606363508,False,ON,Canada,QT,2011-04-26,5544.0,2011.0,15.0,TSXV,Mining,20110426.0,,,1121818.0,,OTCQX,Y,Y,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-04752,OWN.V,OWN,Rex Resources Corp.,rex resources,TSXV,,,,,Gold | Silver | Copper,3,True,Operator,False,False,CANADA,BC,1,1,True,False,False,,,1817309.5,18173095,0.1,<5M,,,,,,,,,,True,BC,Canada,IPO,2021-06-02,1854.0,2021.0,5.0,TSXV,Mining,20210602.0,,,1184660.0,,,,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02383,RYE.V,RYE,Rhyolite Resources Ltd.,rhyolite resources,TSXV,,,,,,0,False,Operator,False,True,,,0,0,False,True,True,,,9646672.77,107185253,0.09,5-25M,1235734.0,9438031.0,348.0,6.0,0.1280995043019376,43.626062322946176,48.99328859060403,0.3255211657409752,3550.9597701149423,False,BC,Canada,Other,2006-10-03,7210.0,2006.0,20.0,TSXV,Mining,20061003.0,,,1107723.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-01687,RMD.V,RMD,Richmond Minerals Inc.,richmond minerals,TSXV,,,,,,0,False,Operator,False,True,,,0,0,False,True,True,,,4526673.375,36213387,0.125,<5M,188194.0,2841641.0,410.0,6.0,0.0415744597432988,12.842304060434373,24.0,0.1056472987498138,459.00975609756097,False,ON,Canada,,,,,,TSXV,Mining,,,,1062180.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-04657,RDG.V,RDG,Ridgeline Minerals Corp.,ridgeline minerals,TSXV,,,,,Gold | Copper,2,True,Operator,False,False,USA,NV,1,1,False,False,False,,,25235746.725,144204267,0.175,25-100M,4315687.0,20021152.0,3228.0,6.0,0.1710148325321647,52.21907459867799,54.78260869565217,0.434575824069179,1336.9538413878563,False,BC,Canada,IPO,2020-08-13,2147.0,2020.0,6.0,TSXV,Mining,20200813.0,,,1183850.0,,OTCQB,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-04412,RMI.V,RMI,Ridgestone Mining Inc.,ridgestone mining,TSXV,,,,,Gold | Copper,2,True,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,2448197.76,15301236,0.1599999999999999,<5M,354382.0,1092475.0,427.0,6.0,0.1447521951821408,46.742209631728045,66.0,0.36783829551901637,829.9344262295082,False,Taiwan,Asia,IPO,2018-02-16,3056.0,2018.0,8.0,TSXV,Mining,20180216.0,,,1180613.0,,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04236,RLYG.V,RLYG,Riley Gold Corp.,riley gold,TSXV,,,,,,0,False,Operator,False,True,,,0,0,False,True,True,,,22231427.855,48860281,0.455,5-25M,1289139.0,2790280.0,591.0,6.0,0.0579872335869809,19.263456090651555,20.80536912751678,0.14735476127086578,2181.284263959391,False,BC,Canada,QT,2017-03-29,3380.0,2017.0,9.0,TSXV,Mining,20170329.0,,,1173125.0,,OTCQB,Y,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-00649,RYO.V,RYO,Rio Silver Inc.,rio silver,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,LATIN AMERICA,Peru,1,1,False,False,False,,,15281946.255,59929201,0.255,5-25M,20806401.0,38495784.0,13542.0,6.0,1.3615020399114732,99.71671388101983,99.32885906040269,3.4597927104078146,1536.434869295525,False,ON,Canada,QT,2001-10-11,9028.0,2001.0,25.0,TSXV,Mining,20011011.0,,,1061548.0,,,Y,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-5073,RRRL.V,RRRL,River Road Resources Ltd.,river road resources,TSXV,,,,,,0,False,Operator,False,True,CANADA,BC,1,1,True,False,False,,,1607666.76,11483334,0.14,<5M,46701.5,276609.0,26.0,6.0,0.0290492415231624,7.554296506137866,14.499999999999998,0.07381873189940157,1796.2115384615386,False,BC,Canada,IPO,2025-09-17,286.0,2025.0,1.0,TSXV,Mining,20250917.0,,,1188790.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02572,RRI.V,RRI,Riverside Resources Inc.,riverside resources,TSXV,,,,,Gold | Silver | Rare Earths,3,True,Operator,False,False,CANADA | LATIN AMERICA,BC | ON | Mexico,2,3,True,False,False,,,23360866.0,93443464,0.25,5-25M,2252575.5,8925735.0,1468.0,6.0,0.0964251710531621,33.42776203966006,35.57046979865772,0.24503165924837608,1534.4519754768392,False,BC,Canada,Other,2007-08-27,6882.0,2007.0,19.0,TSXV,Mining,20070827.0,,,1112973.0,,OTCQB,,,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,2026-06-30,2026-07-31
V-01633,RJX.V,RJX,RJK Explorations Ltd.,rjk explorations,TSXV,,,,,Diamond,1,False,Operator,False,False,CANADA,ON,1,1,True,False,False,,,3622184.37,103490982,0.035,<5M,162558.0,6146800.0,317.0,6.0,0.0448784444398671,13.881019830028329,25.5,0.11404324810089171,512.801261829653,False,ON,Canada,,,,,,TSXV,Mining,,,,1023711.0,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01703,RCT.V,RCT,Rochester Resources Ltd.,rochester resources,TSXV,,,,,Gold | Diamond | Iron,3,True,Operator,False,False,CANADA,ON,1,1,True,False,False,,,9080883.75,47794125,0.19,5-25M,1078541.0,3193287.0,851.0,6.0,0.1187704886102082,40.79320113314447,44.63087248322148,0.3018146566507469,1267.3807285546416,False,BC,Canada,,,,,,TSXV,Mining,,,,818794.0,,,,,,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-00857,RCK.V,RCK,Rock Tech Lithium Inc.,rock tech lithium,TSXV,,,,,Lithium,1,False,Operator,False,False,CANADA,ON,1,1,True,False,False,,,97199987.85,119999985,0.8099999999999999,25-100M,4724008.5,4855533.0,3672.0,6.0,0.0486009165689417,15.58073654390935,12.608695652173912,0.12350264041858966,1286.4946895424837,False,BC,Canada,,,,,,TSXV,Mining,,,,1023316.0,,OTCQX,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02809,RK.V,RK,Rockhaven Resources Ltd.,rockhaven resources,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,CANADA,YT,1,1,True,False,False,,,57096611.715,292803137,0.195,25-100M,4383776.5,20059407.0,1683.0,6.0,0.0767782249826275,27.006610009442873,27.391304347826086,0.1951056519388088,2604.7394533571005,False,BC,Canada,Other,2008-04-29,6636.0,2008.0,18.0,TSXV,Mining,20080429.0,,,1118271.0,,,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-03898,RKR.V,RKR,Rokmaster Resources Corp.,rokmaster resources,TSXV,,,,,Gold | Zinc,2,True,Operator,False,False,CANADA,BC,1,1,True,False,False,,,8947821.51,198840478,0.045,5-25M,853871.0,19029922.0,786.0,6.0,0.0954278087739816,33.14447592067989,34.899328859060404,0.24249720344736336,1086.3498727735368,False,BC,Canada,IPO,2011-11-21,5335.0,2011.0,15.0,TSXV,Mining,20111121.0,,,1148920.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-00287,RME.V,RME,Roland Minerals Enterprises Corp.,roland minerals enterprises,TSXV,,,,,Gold | Platinum/PGM | Lithium,3,True,Operator,False,False,CANADA,ON,1,1,True,False,False,,,40625111.31,159314162,0.255,25-100M,100671.5,381192.0,140.0,6.0,0.0024780609025733,0.6610009442870632,1.3043478260869565,0.00629714594274661,719.0821428571429,True,BC,Canada,,,,,,TSXV,Mining,,,,22181.0,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
